fecha,año,mes_num,mes_nombre,ciudad,temperatura,tipo,ci_inferior,ci_superior
2023-11-01,2023,11,Noviembre,COBIJA,29.223333333333333,Histórico,,
2023-12-01,2023,12,Diciembre,COBIJA,28.419642857142858,Histórico,,
2024-01-01,2024,1,Enero,COBIJA,27.757407407407406,Histórico,,
2024-02-01,2024,2,Febrero,COBIJA,28.126785714285717,Histórico,,
2024-03-01,2024,3,Marzo,COBIJA,28.975,Histórico,,
2024-04-01,2024,4,Abril,COBIJA,28.79814814814815,Histórico,,
2024-05-01,2024,5,Mayo,COBIJA,25.49310344827586,Histórico,,
2024-06-01,2024,6,Junio,COBIJA,27.759999999999994,Histórico,,
2024-07-01,2024,7,Julio,COBIJA,24.874137931034483,Histórico,,
2024-08-01,2024,8,Agosto,COBIJA,27.18548387096774,Histórico,,
2024-09-01,2024,9,Septiembre,COBIJA,29.683333333333334,Histórico,,
2024-10-01,2024,10,Octubre,COBIJA,29.722580645161297,Histórico,,
2024-11-01,2024,11,Noviembre,COBIJA,28.40866666666666,Histórico,,
2024-12-01,2024,12,Diciembre,COBIJA,28.510344827586206,Histórico,,
2025-01-01,2025,1,Enero,COBIJA,28.146774193548385,Histórico,,
2025-02-01,2025,2,Febrero,COBIJA,27.814285714285717,Histórico,,
2025-03-01,2025,3,Marzo,COBIJA,27.81307300509337,Histórico,,
2025-04-01,2025,4,Abril,COBIJA,27.45666666666667,Histórico,,
2025-05-01,2025,5,Mayo,COBIJA,27.093548387096774,Histórico,,
2025-06-01,2025,6,Junio,COBIJA,25.353333333333328,Histórico,,
2025-07-01,2025,7,Julio,COBIJA,24.79354838709677,Histórico,,
2025-08-01,2025,8,Agosto,COBIJA,26.85333333333334,Histórico,,
2025-09-01,2025,9,Septiembre,COBIJA,27.99833333333333,Histórico,,
2025-10-01,2025,10,Octubre,COBIJA,27.508620689655178,Histórico,,
2025-11-01,2025,11,Noviembre,COBIJA,27.594999999999995,Histórico,,
2025-12-01,2025,12,Diciembre,COBIJA,27.2758064516129,Histórico,,
2026-01-01,2026,1,Enero,COBIJA,27.5983870967742,Histórico,,
2026-02-01,2026,2,Febrero,COBIJA,27.8660714285714,Histórico,,
2026-03-01,2026,3,Marzo,COBIJA,27.7623333333333,Histórico,,
2026-04-01,2026,4,Abril,COBIJA,27.496875,Histórico,,
2026-05-01,2026,5,Mayo,COBIJA,26.2336,Predicción,24.6897,27.7775
2026-06-01,2026,6,Junio,COBIJA,25.6994,Predicción,24.0921,27.3068
2026-07-01,2026,7,Julio,COBIJA,25.6418,Predicción,24.0131,27.2705
2026-08-01,2026,8,Agosto,COBIJA,26.9833,Predicción,25.3382,28.6285
2026-09-01,2026,9,Septiembre,COBIJA,28.3122,Predicción,26.6515,29.973
2026-10-01,2026,10,Octubre,COBIJA,28.493,Predicción,26.817,30.169
2026-11-01,2026,11,Noviembre,COBIJA,28.0879,Predicción,26.3968,29.7791
2026-12-01,2026,12,Diciembre,COBIJA,27.8483,Predicción,26.1421,29.5544
2027-01-01,2027,1,Enero,COBIJA,27.6974,Predicción,25.9764,29.4184
2027-02-01,2027,2,Febrero,COBIJA,27.6141,Predicción,25.8784,29.3498
2027-03-01,2027,3,Marzo,COBIJA,27.7355,Predicción,25.9851,29.4858
2027-04-01,2027,4,Abril,COBIJA,27.5842,Predicción,25.8194,29.349
2027-05-01,2027,5,Mayo,COBIJA,26.2976,Predicción,24.5027,28.0924
2027-06-01,2027,6,Junio,COBIJA,25.7595,Predicción,23.9466,27.5723
2027-07-01,2027,7,Julio,COBIJA,25.7012,Predicción,23.8721,27.5302
2027-08-01,2027,8,Agosto,COBIJA,27.0426,Predicción,25.1977,28.8875
2027-09-01,2027,9,Septiembre,COBIJA,28.3715,Predicción,26.511,30.232
2027-10-01,2027,10,Octubre,COBIJA,28.5522,Predicción,26.6763,30.4282
2027-11-01,2027,11,Noviembre,COBIJA,28.1472,Predicción,26.2558,30.0385
2027-12-01,2027,12,Diciembre,COBIJA,27.9075,Predicción,26.0009,29.814
2028-01-01,2028,1,Enero,COBIJA,27.7566,Predicción,25.835,29.6783
2028-02-01,2028,2,Febrero,COBIJA,27.6733,Predicción,25.7367,29.61
2028-03-01,2028,3,Marzo,COBIJA,27.7947,Predicción,25.8432,29.7463
2028-04-01,2028,4,Abril,COBIJA,27.6435,Predicción,25.6772,29.6097
2028-05-01,2028,5,Mayo,COBIJA,26.3568,Predicción,24.361,28.3526
2028-06-01,2028,6,Junio,COBIJA,25.8187,Predicción,23.8048,27.8326
2028-07-01,2028,7,Julio,COBIJA,25.7604,Predicción,23.73,27.7907
2028-08-01,2028,8,Agosto,COBIJA,27.1018,Predicción,25.0554,29.1482
2028-09-01,2028,9,Septiembre,COBIJA,28.4307,Predicción,26.3685,30.4929
2028-10-01,2028,10,Octubre,COBIJA,28.6115,Predicción,26.5335,30.6894
2028-11-01,2028,11,Noviembre,COBIJA,28.2064,Predicción,26.1128,30.3
2028-12-01,2028,12,Diciembre,COBIJA,27.9667,Predicción,25.8576,30.0758
2029-01-01,2029,1,Enero,COBIJA,27.8159,Predicción,25.6914,29.9403
2029-02-01,2029,2,Febrero,COBIJA,27.7326,Predicción,25.5928,29.8724
2029-03-01,2029,3,Marzo,COBIJA,27.854,Predicción,25.699,30.0089
2029-04-01,2029,4,Abril,COBIJA,27.7027,Predicción,25.5327,29.8727
2029-05-01,2029,5,Mayo,COBIJA,26.416,Predicción,24.2169,28.6151
2029-06-01,2029,6,Junio,COBIJA,25.8779,Predicción,23.6605,28.0954
2029-07-01,2029,7,Julio,COBIJA,25.8196,Predicción,23.5855,28.0537
2029-08-01,2029,8,Agosto,COBIJA,27.161,Predicción,24.9106,29.4115
2029-09-01,2029,9,Septiembre,COBIJA,28.4899,Predicción,26.2234,30.7565
2029-10-01,2029,10,Octubre,COBIJA,28.6707,Predicción,26.3881,30.9533
2029-11-01,2029,11,Noviembre,COBIJA,28.2656,Predicción,25.9671,30.5642
2029-12-01,2029,12,Diciembre,COBIJA,28.026,Predicción,25.7116,30.3403
2030-01-01,2030,1,Enero,COBIJA,27.8751,Predicción,25.5451,30.2051
2030-02-01,2030,2,Febrero,COBIJA,27.7918,Predicción,25.4462,30.1374
2030-03-01,2030,3,Marzo,COBIJA,27.9132,Predicción,25.5521,30.2743
2030-04-01,2030,4,Abril,COBIJA,27.7619,Predicción,25.3854,30.1384
2030-05-01,2030,5,Mayo,COBIJA,26.4753,Predicción,24.0699,28.8806
2030-06-01,2030,6,Junio,COBIJA,25.9372,Predicción,23.5133,28.361
2030-07-01,2030,7,Julio,COBIJA,25.8789,Predicción,23.438,28.3197
2030-08-01,2030,8,Agosto,COBIJA,27.2203,Predicción,24.7628,29.6777
2030-09-01,2030,9,Septiembre,COBIJA,28.5492,Predicción,26.0753,31.0231
2030-10-01,2030,10,Octubre,COBIJA,28.7299,Predicción,26.2397,31.2201
2030-11-01,2030,11,Noviembre,COBIJA,28.3249,Predicción,25.8185,30.8313
2030-12-01,2030,12,Diciembre,COBIJA,28.0852,Predicción,25.5626,30.6077
1990-01-01,1990,1,Enero,COCHABAMBA,19.196,Histórico,,
1990-02-01,1990,2,Febrero,COCHABAMBA,18.316,Histórico,,
1990-03-01,1990,3,Marzo,COCHABAMBA,19.629,Histórico,,
1990-04-01,1990,4,Abril,COCHABAMBA,18.215,Histórico,,
1990-05-01,1990,5,Mayo,COCHABAMBA,16.201,Histórico,,
1990-06-01,1990,6,Junio,COCHABAMBA,13.383,Histórico,,
1990-07-01,1990,7,Julio,COCHABAMBA,13.001,Histórico,,
1990-08-01,1990,8,Agosto,COCHABAMBA,15.658,Histórico,,
1990-09-01,1990,9,Septiembre,COCHABAMBA,17.213,Histórico,,
1990-10-01,1990,10,Octubre,COCHABAMBA,19.388,Histórico,,
1990-11-01,1990,11,Noviembre,COCHABAMBA,19.977,Histórico,,
1990-12-01,1990,12,Diciembre,COCHABAMBA,19.854,Histórico,,
1991-01-01,1991,1,Enero,COCHABAMBA,19.195,Histórico,,
1991-02-01,1991,2,Febrero,COCHABAMBA,19.675,Histórico,,
1991-03-01,1991,3,Marzo,COCHABAMBA,19.545,Histórico,,
1991-04-01,1991,4,Abril,COCHABAMBA,17.871,Histórico,,
1991-05-01,1991,5,Mayo,COCHABAMBA,15.983,Histórico,,
1991-06-01,1991,6,Junio,COCHABAMBA,13.775,Histórico,,
1991-07-01,1991,7,Julio,COCHABAMBA,13.472,Histórico,,
1991-08-01,1991,8,Agosto,COCHABAMBA,15.664,Histórico,,
1991-09-01,1991,9,Septiembre,COCHABAMBA,16.953,Histórico,,
1991-10-01,1991,10,Octubre,COCHABAMBA,19.79,Histórico,,
1991-11-01,1991,11,Noviembre,COCHABAMBA,20.011,Histórico,,
1991-12-01,1991,12,Diciembre,COCHABAMBA,21.377,Histórico,,
1992-01-01,1992,1,Enero,COCHABAMBA,19.087,Histórico,,
1992-02-01,1992,2,Febrero,COCHABAMBA,18.967,Histórico,,
1992-03-01,1992,3,Marzo,COCHABAMBA,18.785,Histórico,,
1992-04-01,1992,4,Abril,COCHABAMBA,18.373,Histórico,,
1992-05-01,1992,5,Mayo,COCHABAMBA,16.606,Histórico,,
1992-06-01,1992,6,Junio,COCHABAMBA,14.641,Histórico,,
1992-07-01,1992,7,Julio,COCHABAMBA,13.429,Histórico,,
1992-08-01,1992,8,Agosto,COCHABAMBA,14.717,Histórico,,
1992-09-01,1992,9,Septiembre,COCHABAMBA,17.115,Histórico,,
1992-10-01,1992,10,Octubre,COCHABAMBA,19.266,Histórico,,
1992-11-01,1992,11,Noviembre,COCHABAMBA,19.271,Histórico,,
1992-12-01,1992,12,Diciembre,COCHABAMBA,19.694,Histórico,,
1993-01-01,1993,1,Enero,COCHABAMBA,18.387,Histórico,,
1993-02-01,1993,2,Febrero,COCHABAMBA,18.721,Histórico,,
1993-03-01,1993,3,Marzo,COCHABAMBA,18.769,Histórico,,
1993-04-01,1993,4,Abril,COCHABAMBA,18.556,Histórico,,
1993-05-01,1993,5,Mayo,COCHABAMBA,15.877,Histórico,,
1993-06-01,1993,6,Junio,COCHABAMBA,13.421,Histórico,,
1993-07-01,1993,7,Julio,COCHABAMBA,13.888,Histórico,,
1993-08-01,1993,8,Agosto,COCHABAMBA,14.862,Histórico,,
1993-09-01,1993,9,Septiembre,COCHABAMBA,17.678,Histórico,,
1993-10-01,1993,10,Octubre,COCHABAMBA,19.437,Histórico,,
1993-11-01,1993,11,Noviembre,COCHABAMBA,20.685,Histórico,,
1993-12-01,1993,12,Diciembre,COCHABAMBA,,Histórico,,
1994-01-01,1994,1,Enero,COCHABAMBA,19.375,Histórico,,
1994-02-01,1994,2,Febrero,COCHABAMBA,19.676,Histórico,,
1994-03-01,1994,3,Marzo,COCHABAMBA,18.558,Histórico,,
1994-04-01,1994,4,Abril,COCHABAMBA,18.77,Histórico,,
1994-05-01,1994,5,Mayo,COCHABAMBA,16.291,Histórico,,
1994-06-01,1994,6,Junio,COCHABAMBA,13.648,Histórico,,
1994-07-01,1994,7,Julio,COCHABAMBA,13.841,Histórico,,
1994-08-01,1994,8,Agosto,COCHABAMBA,15.58,Histórico,,
1994-09-01,1994,9,Septiembre,COCHABAMBA,17.998,Histórico,,
1994-10-01,1994,10,Octubre,COCHABAMBA,19.238,Histórico,,
1994-11-01,1994,11,Noviembre,COCHABAMBA,20.188,Histórico,,
1994-12-01,1994,12,Diciembre,COCHABAMBA,20.417,Histórico,,
1995-01-01,1995,1,Enero,COCHABAMBA,19.538,Histórico,,
1995-02-01,1995,2,Febrero,COCHABAMBA,15.525,Histórico,,
1995-03-01,1995,3,Marzo,COCHABAMBA,18.612,Histórico,,
1995-04-01,1995,4,Abril,COCHABAMBA,18.131,Histórico,,
1995-05-01,1995,5,Mayo,COCHABAMBA,15.606,Histórico,,
1995-06-01,1995,6,Junio,COCHABAMBA,13.295,Histórico,,
1995-07-01,1995,7,Julio,COCHABAMBA,14.677,Histórico,,
1995-08-01,1995,8,Agosto,COCHABAMBA,16.633,Histórico,,
1995-09-01,1995,9,Septiembre,COCHABAMBA,18.135,Histórico,,
1995-10-01,1995,10,Octubre,COCHABAMBA,19.898,Histórico,,
1995-11-01,1995,11,Noviembre,COCHABAMBA,20.495,Histórico,,
1995-12-01,1995,12,Diciembre,COCHABAMBA,19.254,Histórico,,
1996-01-01,1996,1,Enero,COCHABAMBA,18.962,Histórico,,
1996-02-01,1996,2,Febrero,COCHABAMBA,19.125,Histórico,,
1996-03-01,1996,3,Marzo,COCHABAMBA,18.537,Histórico,,
1996-04-01,1996,4,Abril,COCHABAMBA,18.54,Histórico,,
1996-05-01,1996,5,Mayo,COCHABAMBA,16.556,Histórico,,
1996-06-01,1996,6,Junio,COCHABAMBA,13.398,Histórico,,
1996-07-01,1996,7,Julio,COCHABAMBA,13.206,Histórico,,
1996-08-01,1996,8,Agosto,COCHABAMBA,16.044,Histórico,,
1996-09-01,1996,9,Septiembre,COCHABAMBA,17.556,Histórico,,
1996-10-01,1996,10,Octubre,COCHABAMBA,19.998,Histórico,,
1996-11-01,1996,11,Noviembre,COCHABAMBA,19.417,Histórico,,
1996-12-01,1996,12,Diciembre,COCHABAMBA,19.245,Histórico,,
1997-01-01,1997,1,Enero,COCHABAMBA,18.283,Histórico,,
1997-02-01,1997,2,Febrero,COCHABAMBA,17.951,Histórico,,
1997-03-01,1997,3,Marzo,COCHABAMBA,17.156,Histórico,,
1997-04-01,1997,4,Abril,COCHABAMBA,17.006,Histórico,,
1997-05-01,1997,5,Mayo,COCHABAMBA,15.111,Histórico,,
1997-06-01,1997,6,Junio,COCHABAMBA,13.683,Histórico,,
1997-07-01,1997,7,Julio,COCHABAMBA,14.519,Histórico,,
1997-08-01,1997,8,Agosto,COCHABAMBA,15.145,Histórico,,
1997-09-01,1997,9,Septiembre,COCHABAMBA,18.383,Histórico,,
1997-10-01,1997,10,Octubre,COCHABAMBA,20.153,Histórico,,
1997-11-01,1997,11,Noviembre,COCHABAMBA,21.08,Histórico,,
1997-12-01,1997,12,Diciembre,COCHABAMBA,22.122,Histórico,,
1998-01-01,1998,1,Enero,COCHABAMBA,22.3,Histórico,,
1998-02-01,1998,2,Febrero,COCHABAMBA,20.8,Histórico,,
1998-03-01,1998,3,Marzo,COCHABAMBA,21.1,Histórico,,
1998-04-01,1998,4,Abril,COCHABAMBA,19.4,Histórico,,
1998-05-01,1998,5,Mayo,COCHABAMBA,16.1,Histórico,,
1998-06-01,1998,6,Junio,COCHABAMBA,13.8,Histórico,,
1998-07-01,1998,7,Julio,COCHABAMBA,14.6,Histórico,,
1998-08-01,1998,8,Agosto,COCHABAMBA,16.4,Histórico,,
1998-09-01,1998,9,Septiembre,COCHABAMBA,17.7,Histórico,,
1998-10-01,1998,10,Octubre,COCHABAMBA,19.2,Histórico,,
1998-11-01,1998,11,Noviembre,COCHABAMBA,19.6,Histórico,,
1998-12-01,1998,12,Diciembre,COCHABAMBA,20.6,Histórico,,
1999-01-01,1999,1,Enero,COCHABAMBA,19.3,Histórico,,
1999-02-01,1999,2,Febrero,COCHABAMBA,18.8,Histórico,,
1999-03-01,1999,3,Marzo,COCHABAMBA,18.1,Histórico,,
1999-04-01,1999,4,Abril,COCHABAMBA,18.2,Histórico,,
1999-05-01,1999,5,Mayo,COCHABAMBA,16.4,Histórico,,
1999-06-01,1999,6,Junio,COCHABAMBA,14.0,Histórico,,
1999-07-01,1999,7,Julio,COCHABAMBA,14.4,Histórico,,
1999-08-01,1999,8,Agosto,COCHABAMBA,15.9,Histórico,,
1999-09-01,1999,9,Septiembre,COCHABAMBA,17.3,Histórico,,
1999-10-01,1999,10,Octubre,COCHABAMBA,19.2,Histórico,,
1999-11-01,1999,11,Noviembre,COCHABAMBA,19.8,Histórico,,
1999-12-01,1999,12,Diciembre,COCHABAMBA,20.3,Histórico,,
2000-01-01,2000,1,Enero,COCHABAMBA,19.1,Histórico,,
2000-02-01,2000,2,Febrero,COCHABAMBA,18.8,Histórico,,
2000-03-01,2000,3,Marzo,COCHABAMBA,19.0,Histórico,,
2000-04-01,2000,4,Abril,COCHABAMBA,18.5,Histórico,,
2000-05-01,2000,5,Mayo,COCHABAMBA,16.8,Histórico,,
2000-06-01,2000,6,Junio,COCHABAMBA,14.0,Histórico,,
2000-07-01,2000,7,Julio,COCHABAMBA,13.4,Histórico,,
2000-08-01,2000,8,Agosto,COCHABAMBA,16.5,Histórico,,
2000-09-01,2000,9,Septiembre,COCHABAMBA,18.1,Histórico,,
2000-10-01,2000,10,Octubre,COCHABAMBA,19.8,Histórico,,
2000-11-01,2000,11,Noviembre,COCHABAMBA,20.4,Histórico,,
2000-12-01,2000,12,Diciembre,COCHABAMBA,19.5,Histórico,,
2001-01-01,2001,1,Enero,COCHABAMBA,17.5,Histórico,,
2001-02-01,2001,2,Febrero,COCHABAMBA,18.7,Histórico,,
2001-03-01,2001,3,Marzo,COCHABAMBA,18.0,Histórico,,
2001-04-01,2001,4,Abril,COCHABAMBA,18.3,Histórico,,
2001-05-01,2001,5,Mayo,COCHABAMBA,16.1,Histórico,,
2001-06-01,2001,6,Junio,COCHABAMBA,14.5,Histórico,,
2001-07-01,2001,7,Julio,COCHABAMBA,14.3,Histórico,,
2001-08-01,2001,8,Agosto,COCHABAMBA,16.0,Histórico,,
2001-09-01,2001,9,Septiembre,COCHABAMBA,18.5,Histórico,,
2001-10-01,2001,10,Octubre,COCHABAMBA,20.0,Histórico,,
2001-11-01,2001,11,Noviembre,COCHABAMBA,22.0,Histórico,,
2001-12-01,2001,12,Diciembre,COCHABAMBA,20.0,Histórico,,
2002-01-01,2002,1,Enero,COCHABAMBA,20.8,Histórico,,
2002-02-01,2002,2,Febrero,COCHABAMBA,19.7,Histórico,,
2002-03-01,2002,3,Marzo,COCHABAMBA,19.4,Histórico,,
2002-04-01,2002,4,Abril,COCHABAMBA,18.6,Histórico,,
2002-05-01,2002,5,Mayo,COCHABAMBA,17.0,Histórico,,
2002-06-01,2002,6,Junio,COCHABAMBA,15.5,Histórico,,
2002-07-01,2002,7,Julio,COCHABAMBA,14.1,Histórico,,
2002-08-01,2002,8,Agosto,COCHABAMBA,16.4,Histórico,,
2002-09-01,2002,9,Septiembre,COCHABAMBA,18.5,Histórico,,
2002-10-01,2002,10,Octubre,COCHABAMBA,19.9,Histórico,,
2002-11-01,2002,11,Noviembre,COCHABAMBA,20.1,Histórico,,
2002-12-01,2002,12,Diciembre,COCHABAMBA,21.1,Histórico,,
2003-01-01,2003,1,Enero,COCHABAMBA,18.9,Histórico,,
2003-02-01,2003,2,Febrero,COCHABAMBA,20.5,Histórico,,
2003-03-01,2003,3,Marzo,COCHABAMBA,19.0,Histórico,,
2003-04-01,2003,4,Abril,COCHABAMBA,18.4,Histórico,,
2003-05-01,2003,5,Mayo,COCHABAMBA,16.3,Histórico,,
2003-06-01,2003,6,Junio,COCHABAMBA,14.4,Histórico,,
2003-07-01,2003,7,Julio,COCHABAMBA,14.7,Histórico,,
2003-08-01,2003,8,Agosto,COCHABAMBA,15.7,Histórico,,
2003-09-01,2003,9,Septiembre,COCHABAMBA,17.6,Histórico,,
2003-10-01,2003,10,Octubre,COCHABAMBA,19.8,Histórico,,
2003-11-01,2003,11,Noviembre,COCHABAMBA,20.5,Histórico,,
2003-12-01,2003,12,Diciembre,COCHABAMBA,20.1,Histórico,,
2004-01-01,2004,1,Enero,COCHABAMBA,18.4,Histórico,,
2004-02-01,2004,2,Febrero,COCHABAMBA,18.7,Histórico,,
2004-03-01,2004,3,Marzo,COCHABAMBA,19.6,Histórico,,
2004-04-01,2004,4,Abril,COCHABAMBA,19.1,Histórico,,
2004-05-01,2004,5,Mayo,COCHABAMBA,15.6,Histórico,,
2004-06-01,2004,6,Junio,COCHABAMBA,14.0,Histórico,,
2004-07-01,2004,7,Julio,COCHABAMBA,14.4,Histórico,,
2004-08-01,2004,8,Agosto,COCHABAMBA,16.0,Histórico,,
2004-09-01,2004,9,Septiembre,COCHABAMBA,18.0,Histórico,,
2004-10-01,2004,10,Octubre,COCHABAMBA,20.1,Histórico,,
2004-11-01,2004,11,Noviembre,COCHABAMBA,20.7,Histórico,,
2004-12-01,2004,12,Diciembre,COCHABAMBA,20.8,Histórico,,
2005-01-01,2005,1,Enero,COCHABAMBA,19.4,Histórico,,
2005-02-01,2005,2,Febrero,COCHABAMBA,18.5,Histórico,,
2005-03-01,2005,3,Marzo,COCHABAMBA,20.6,Histórico,,
2005-04-01,2005,4,Abril,COCHABAMBA,18.6,Histórico,,
2005-05-01,2005,5,Mayo,COCHABAMBA,16.0,Histórico,,
2005-06-01,2005,6,Junio,COCHABAMBA,14.1,Histórico,,
2005-07-01,2005,7,Julio,COCHABAMBA,14.8,Histórico,,
2005-08-01,2005,8,Agosto,COCHABAMBA,15.8,Histórico,,
2005-09-01,2005,9,Septiembre,COCHABAMBA,17.0,Histórico,,
2005-10-01,2005,10,Octubre,COCHABAMBA,19.1,Histórico,,
2005-11-01,2005,11,Noviembre,COCHABAMBA,20.1,Histórico,,
2005-12-01,2005,12,Diciembre,COCHABAMBA,19.9,Histórico,,
2006-01-01,2006,1,Enero,COCHABAMBA,18.2,Histórico,,
2006-02-01,2006,2,Febrero,COCHABAMBA,19.7,Histórico,,
2006-03-01,2006,3,Marzo,COCHABAMBA,19.4,Histórico,,
2006-04-01,2006,4,Abril,COCHABAMBA,17.6,Histórico,,
2006-05-01,2006,5,Mayo,COCHABAMBA,15.0,Histórico,,
2006-06-01,2006,6,Junio,COCHABAMBA,14.7,Histórico,,
2006-07-01,2006,7,Julio,COCHABAMBA,14.2,Histórico,,
2006-08-01,2006,8,Agosto,COCHABAMBA,16.4,Histórico,,
2006-09-01,2006,9,Septiembre,COCHABAMBA,17.6,Histórico,,
2006-10-01,2006,10,Octubre,COCHABAMBA,20.3,Histórico,,
2006-11-01,2006,11,Noviembre,COCHABAMBA,20.55,Histórico,,
2006-12-01,2006,12,Diciembre,COCHABAMBA,20.6,Histórico,,
2007-01-01,2007,1,Enero,COCHABAMBA,20.1,Histórico,,
2007-02-01,2007,2,Febrero,COCHABAMBA,19.5,Histórico,,
2007-03-01,2007,3,Marzo,COCHABAMBA,18.9,Histórico,,
2007-04-01,2007,4,Abril,COCHABAMBA,18.7,Histórico,,
2007-05-01,2007,5,Mayo,COCHABAMBA,16.6,Histórico,,
2007-06-01,2007,6,Junio,COCHABAMBA,15.6,Histórico,,
2007-07-01,2007,7,Julio,COCHABAMBA,14.3,Histórico,,
2007-08-01,2007,8,Agosto,COCHABAMBA,16.6,Histórico,,
2007-09-01,2007,9,Septiembre,COCHABAMBA,18.0,Histórico,,
2007-10-01,2007,10,Octubre,COCHABAMBA,19.4,Histórico,,
2007-11-01,2007,11,Noviembre,COCHABAMBA,19.9,Histórico,,
2007-12-01,2007,12,Diciembre,COCHABAMBA,18.5,Histórico,,
2008-01-01,2008,1,Enero,COCHABAMBA,18.009677419354833,Histórico,,
2008-02-01,2008,2,Febrero,COCHABAMBA,18.56896551724138,Histórico,,
2008-03-01,2008,3,Marzo,COCHABAMBA,17.961290322580645,Histórico,,
2008-04-01,2008,4,Abril,COCHABAMBA,17.32,Histórico,,
2008-05-01,2008,5,Mayo,COCHABAMBA,14.945322580645163,Histórico,,
2008-06-01,2008,6,Junio,COCHABAMBA,14.240000000000004,Histórico,,
2008-07-01,2008,7,Julio,COCHABAMBA,14.301612903225807,Histórico,,
2008-08-01,2008,8,Agosto,COCHABAMBA,16.38225806451613,Histórico,,
2008-09-01,2008,9,Septiembre,COCHABAMBA,17.988333333333337,Histórico,,
2008-10-01,2008,10,Octubre,COCHABAMBA,19.385483870967747,Histórico,,
2008-11-01,2008,11,Noviembre,COCHABAMBA,20.848333333333333,Histórico,,
2008-12-01,2008,12,Diciembre,COCHABAMBA,19.25,Histórico,,
2009-01-01,2009,1,Enero,COCHABAMBA,18.879032258064516,Histórico,,
2009-02-01,2009,2,Febrero,COCHABAMBA,18.982142857142854,Histórico,,
2009-03-01,2009,3,Marzo,COCHABAMBA,18.38709677419355,Histórico,,
2009-04-01,2009,4,Abril,COCHABAMBA,17.238333333333337,Histórico,,
2009-05-01,2009,5,Mayo,COCHABAMBA,16.299999999999997,Histórico,,
2009-06-01,2009,6,Junio,COCHABAMBA,13.556666666666667,Histórico,,
2009-07-01,2009,7,Julio,COCHABAMBA,14.966129032258065,Histórico,,
2009-08-01,2009,8,Agosto,COCHABAMBA,15.746774193548383,Histórico,,
2009-09-01,2009,9,Septiembre,COCHABAMBA,18.253333333333334,Histórico,,
2009-10-01,2009,10,Octubre,COCHABAMBA,20.13225806451613,Histórico,,
2009-11-01,2009,11,Noviembre,COCHABAMBA,21.278333333333336,Histórico,,
2009-12-01,2009,12,Diciembre,COCHABAMBA,20.43709677419355,Histórico,,
2010-01-01,2010,1,Enero,COCHABAMBA,19.6,Histórico,,
2010-02-01,2010,2,Febrero,COCHABAMBA,20.4,Histórico,,
2010-03-01,2010,3,Marzo,COCHABAMBA,20.0,Histórico,,
2010-04-01,2010,4,Abril,COCHABAMBA,19.1,Histórico,,
2010-05-01,2010,5,Mayo,COCHABAMBA,17.3,Histórico,,
2010-06-01,2010,6,Junio,COCHABAMBA,15.6,Histórico,,
2010-07-01,2010,7,Julio,COCHABAMBA,15.1,Histórico,,
2010-08-01,2010,8,Agosto,COCHABAMBA,16.7,Histórico,,
2010-09-01,2010,9,Septiembre,COCHABAMBA,18.4,Histórico,,
2010-10-01,2010,10,Octubre,COCHABAMBA,19.8,Histórico,,
2010-11-01,2010,11,Noviembre,COCHABAMBA,20.8,Histórico,,
2010-12-01,2010,12,Diciembre,COCHABAMBA,20.9,Histórico,,
2011-01-01,2011,1,Enero,COCHABAMBA,19.8,Histórico,,
2011-02-01,2011,2,Febrero,COCHABAMBA,17.7,Histórico,,
2011-03-01,2011,3,Marzo,COCHABAMBA,18.4,Histórico,,
2011-04-01,2011,4,Abril,COCHABAMBA,18.0,Histórico,,
2011-05-01,2011,5,Mayo,COCHABAMBA,16.3,Histórico,,
2011-06-01,2011,6,Junio,COCHABAMBA,15.2,Histórico,,
2011-07-01,2011,7,Julio,COCHABAMBA,14.931085253456219,Histórico,,
2011-08-01,2011,8,Agosto,COCHABAMBA,16.5,Histórico,,
2011-09-01,2011,9,Septiembre,COCHABAMBA,17.8,Histórico,,
2011-10-01,2011,10,Octubre,COCHABAMBA,19.5,Histórico,,
2011-11-01,2011,11,Noviembre,COCHABAMBA,20.7,Histórico,,
2011-12-01,2011,12,Diciembre,COCHABAMBA,19.8,Histórico,,
2012-01-01,2012,1,Enero,COCHABAMBA,18.5,Histórico,,
2012-02-01,2012,2,Febrero,COCHABAMBA,18.1,Histórico,,
2012-03-01,2012,3,Marzo,COCHABAMBA,17.7,Histórico,,
2012-04-01,2012,4,Abril,COCHABAMBA,17.9,Histórico,,
2012-05-01,2012,5,Mayo,COCHABAMBA,15.9,Histórico,,
2012-06-01,2012,6,Junio,COCHABAMBA,14.9,Histórico,,
2012-07-01,2012,7,Julio,COCHABAMBA,14.7,Histórico,,
2012-08-01,2012,8,Agosto,COCHABAMBA,16.0,Histórico,,
2012-09-01,2012,9,Septiembre,COCHABAMBA,18.5,Histórico,,
2012-10-01,2012,10,Octubre,COCHABAMBA,20.3,Histórico,,
2012-11-01,2012,11,Noviembre,COCHABAMBA,21.0,Histórico,,
2012-12-01,2012,12,Diciembre,COCHABAMBA,19.7,Histórico,,
2013-01-01,2013,1,Enero,COCHABAMBA,18.55,Histórico,,
2013-02-01,2013,2,Febrero,COCHABAMBA,18.7,Histórico,,
2013-03-01,2013,3,Marzo,COCHABAMBA,20.25,Histórico,,
2013-04-01,2013,4,Abril,COCHABAMBA,17.9,Histórico,,
